timestamp,emotion_1,emotion_2
2025-07-24 12:11:33,none,none
2025-07-24 12:11:38,none,none
2025-07-24 12:11:43,neutral,none
2025-07-24 12:11:48,neutral,none
2025-07-24 12:11:53,sad,none
2025-07-24 12:11:58,neutral,none
2025-07-24 12:12:03,none,none
2025-07-24 12:12:08,none,none
2025-07-24 12:12:13,none,none
2025-07-24 12:12:18,none,none
2025-07-24 12:12:23,none,none
